_id,uuid,provider_id,_id,uuid,provider_Id,provider_name
5885864dbebc58b0fe92b0930283b633,4AX1DYDZ1,undefined,5885864dbebc58b0fe92b09302839c64,4AX1DYDZ1,15,UCNE
5885864dbebc58b0fe92b09302836fd1,FK03CENW*,undefined,5885864dbebc58b0fe92b09302832ac8,FK03CENW*,15,UCNE
5885864dbebc58b0fe92b0930282a73d,WS6A7D4Q7,undefined,5885864dbebc58b0fe92b093028255d5,WS6A7D4Q7,15,UCNE
5885864dbebc58b0fe92b0930287e4ca,XREJBZS68,undefined,5885864dbebc58b0fe92b09302878fd4,XREJBZS68,15,UCNE
5885864dbebc58b0fe92b09302822edf,DM2Y76CHT,undefined,5885864dbebc58b0fe92b0930281b060,DM2Y76CHT,15,UCNE
5885864dbebc58b0fe92b09302873726,ZFDNQFQ5P,undefined,caccbfda3fc8bff8f77cd12a490299e4,ZFDNQFQ5P,23,Caminante
5885864dbebc58b0fe92b09302871bb2,3RZ26ZGH7,undefined,5885864dbebc58b0fe92b09302863dfa,3RZ26ZGH7,15,UCNE
5885864dbebc58b0fe92b09302816a94,J5VQJF4K5,undefined,5885864dbebc58b0fe92b0930280baf1,J5VQJF4K5,15,UCNE
5885864dbebc58b0fe92b0930285c7d9,SNE51JDX$,undefined,5885864dbebc58b0fe92b093028582e2,SNE51JDX$,15,UCNE
5885864dbebc58b0fe92b0930284ffa6,KV94VVJJB,undefined,5885864dbebc58b0fe92b0930284d537,KV94VVJJB,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930280a984,A02VCP2DT,undefined,7490c674fdccd67b29a925de8ff43acd,A02VCP2DT,15,"Universidad Católica Nordestana - UCNE"
5885864dbebc58b0fe92b0930280a984,A02VCP2DT,undefined,5885864dbebc58b0fe92b09302801b5e,A02VCP2DT,15,UCNE
5885864dbebc58b0fe92b0930284ce8e,MAM68Q5EQ,undefined,5885864dbebc58b0fe92b09302849672,MAM68Q5EQ,15,UCNE
5885864dbebc58b0fe92b0930284f2d7,B3BB16KS3,undefined,5885864dbebc58b0fe92b0930284c517,B3BB16KS3,18,"Casa Abierta"
5885864dbebc58b0fe92b0930284358f,6BWP6R2RG,undefined,5885864dbebc58b0fe92b0930283c63d,6BWP6R2RG,18,"Casa Abierta"
5885864dbebc58b0fe92b0930284288c,81TJTKRW1,undefined,5885864dbebc58b0fe92b0930283c3f2,81TJTKRW1,15,UCNE
5885864dbebc58b0fe92b093027e4ed6,NGGK3BMWJ,undefined,5885864dbebc58b0fe92b093027dba58,NGGK3BMWJ,15,UCNE
5885864dbebc58b0fe92b09302824780,ZYF4Q122A,undefined,5885864dbebc58b0fe92b0930280ca22,ZYF4Q122A,23,Caminante
5885864dbebc58b0fe92b093028381bc,1WVCDJEZC,undefined,5885864dbebc58b0fe92b09302836aa6,1WVCDJEZC,15,UCNE
5885864dbebc58b0fe92b093027d83d2,92EAQRQW*,undefined,5885864dbebc58b0fe92b093027d4441,92EAQRQW*,15,UCNE
5885864dbebc58b0fe92b09302832751,RNH8N625*,undefined,5885864dbebc58b0fe92b09302830f6a,RNH8N625*,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b0930283020d,K58FN0R0W,undefined,5885864dbebc58b0fe92b093028243bc,K58FN0R0W,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093028194be,X57BPNB9P,undefined,5885864dbebc58b0fe92b0930280bc82,X57BPNB9P,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302831836,JX4Q1N7CV,undefined,5885864dbebc58b0fe92b093028262bd,JX4Q1N7CV,20,CEFASA
5885864dbebc58b0fe92b093027d2be7,7E2N9TYPA,undefined,5885864dbebc58b0fe92b093027d09db,7E2N9TYPA,15,UCNE
5885864dbebc58b0fe92b0930283264b,7QJFFC8C8,undefined,5885864dbebc58b0fe92b09302825c72,7QJFFC8C8,15,UCNE
5885864dbebc58b0fe92b0930286ee1a,EZEY924TZ,undefined,5885864dbebc58b0fe92b0930286402e,EZEY924TZ,18,"Casa Abierta"
5885864dbebc58b0fe92b093027bfc28,W4B9EH81S,undefined,5885864dbebc58b0fe92b093027bd622,W4B9EH81S,15,UCNE
5885864dbebc58b0fe92b0930281ee3a,9KW9D73VN,undefined,5885864dbebc58b0fe92b0930281a34f,9KW9D73VN,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302822000,W74WBVBZ1,undefined,5885864dbebc58b0fe92b0930281ad82,W74WBVBZ1,18,"Casa Abierta"
5885864dbebc58b0fe92b093028219dd,6GCECC5M9,undefined,5885864dbebc58b0fe92b09302819ec9,6GCECC5M9,15,UCNE
5885864dbebc58b0fe92b0930280a449,AFD0ZE5WG,undefined,5885864dbebc58b0fe92b093027fffd2,AFD0ZE5WG,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302808d57,PN9NZYMHG,undefined,5885864dbebc58b0fe92b09302800ecc,PN9NZYMHG,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b09302812e3f,NMA9EYBD0,undefined,5885864dbebc58b0fe92b0930280ac6f,NMA9EYBD0,18,"Casa Abierta"
5885864dbebc58b0fe92b09302813eb0,S7K534HZW,undefined,5885864dbebc58b0fe92b0930280c1d4,S7K534HZW,15,UCNE
5885864dbebc58b0fe92b09302858213,M42M3S1KK,undefined,5885864dbebc58b0fe92b093028516da,M42M3S1KK,18,"Casa Abierta"
5885864dbebc58b0fe92b093027b5324,5G616QF1V,undefined,5885864dbebc58b0fe92b093027b44d5,5G616QF1V,15,UCNE
5885864dbebc58b0fe92b093027fe7f7,Z4XZYQSVU,undefined,5885864dbebc58b0fe92b093027d89f2,Z4XZYQSVU,15,UCNE
5885864dbebc58b0fe92b093027f89a9,YWZHHAPDD,undefined,5885864dbebc58b0fe92b093027f3838,YWZHHAPDD,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093027fe186,PQCGTJQKQ,undefined,5885864dbebc58b0fe92b093027f92a7,PQCGTJQKQ,6,"IDDI (Santo Domingo/Distrito Nacional)"
5885864dbebc58b0fe92b093027fbb92,HVETZRTF~,undefined,5885864dbebc58b0fe92b093027f7cf9,HVETZRTF~,18,"Casa Abierta"
5885864dbebc58b0fe92b093027dac99,GN81W2KB6,undefined,5885864dbebc58b0fe92b093027d95f5,GN81W2KB6,15,UCNE
5885864dbebc58b0fe92b093027b07ca,P810B375A,undefined,5885864dbebc58b0fe92b093027991e8,P810B375A,15,UCNE
5885864dbebc58b0fe92b09302842c4f,MHZKHE898,undefined,5885864dbebc58b0fe92b0930283b6bb,MHZKHE898,18,"Casa Abierta"
5885864dbebc58b0fe92b0930279471b,1A2QDG8GC,undefined,5885864dbebc58b0fe92b09302793139,1A2QDG8GC,15,UCNE
5885864dbebc58b0fe92b093027f3955,WQJQBTJ2J,undefined,5885864dbebc58b0fe92b093027edf5e,WQJQBTJ2J,20,CEFASA
5885864dbebc58b0fe92b093027d8cde,67ANF8VS2,undefined,4d8e0ce3cd314420991f391c339206a4,67ANF8VS2,4,"Profamilia (Santo Domingo#Santo Domingo Norte)"
5885864dbebc58b0fe92b09302791a56,6TS3P5152,undefined,5885864dbebc58b0fe92b0930278d418,6TS3P5152,15,UCNE
5885864dbebc58b0fe92b093027e69bb,8QFBACEES,undefined,5885864dbebc58b0fe92b093027da6b8,8QFBACEES,18,"Casa Abierta"
5885864dbebc58b0fe92b093027cfab5,GFA7QCGM4,undefined,5885864dbebc58b0fe92b093027caf0d,GFA7QCGM4,18,"Casa Abierta"
5885864dbebc58b0fe92b093028253d6,1SHD2K84Z,undefined,5885864dbebc58b0fe92b09302823643,1SHD2K84Z,18,"Casa Abierta"
5885864dbebc58b0fe92b0930278c3c7,D1EFSMZMC,undefined,5885864dbebc58b0fe92b0930278b97f,D1EFSMZMC,15,UCNE
5885864dbebc58b0fe92b093027c7eb2,BB5KDR0B6,undefined,5885864dbebc58b0fe92b093027be1e1,BB5KDR0B6,15,UCNE
5885864dbebc58b0fe92b093027c77e8,NGDNZBJ2Q,undefined,5885864dbebc58b0fe92b093027c04dc,NGDNZBJ2Q,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930278b22b,1PH8ZRB0E,undefined,5885864dbebc58b0fe92b09302789ee7,1PH8ZRB0E,15,UCNE
5885864dbebc58b0fe92b09302789211,2DPE6DEMG,undefined,5885864dbebc58b0fe92b0930278550a,2DPE6DEMG,15,UCNE
5885864dbebc58b0fe92b093027c079f,J9CM44PX9,undefined,5885864dbebc58b0fe92b093027be958,J9CM44PX9,18,"Casa Abierta"
5885864dbebc58b0fe92b0930281512f,TXQCKK0D4,undefined,5885864dbebc58b0fe92b09302812122,TXQCKK0D4,18,"Casa Abierta"
5885864dbebc58b0fe92b093027bd4a5,FMJPFB569,undefined,5885864dbebc58b0fe92b093027b5fef,FMJPFB569,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093027bc54c,M7J99YD8G,undefined,5885864dbebc58b0fe92b093027b67b0,M7J99YD8G,18,"Casa Abierta"
5885864dbebc58b0fe92b09302799ba7,Z8NBKJ7DZ,undefined,5885864dbebc58b0fe92b0930279555b,Z8NBKJ7DZ,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302782f24,1KAYNGFSZ,undefined,5885864dbebc58b0fe92b093027814c3,1KAYNGFSZ,15,UCNE
5885864dbebc58b0fe92b09302780fb8,0YCHWNW0E,undefined,5885864dbebc58b0fe92b0930277f81e,0YCHWNW0E,15,UCNE
5885864dbebc58b0fe92b0930277dbb0,RBYYG2JN0,undefined,5885864dbebc58b0fe92b0930277696a,RBYYG2JN0,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930277f261,276ZRFSVF,undefined,5885864dbebc58b0fe92b0930277e00c,276ZRFSVF,15,UCNE
5885864dbebc58b0fe92b09302776218,1G8PSVWAJ,undefined,5885864dbebc58b0fe92b09302772931,1G8PSVWAJ,15,UCNE
5885864dbebc58b0fe92b09302775d46,YPHHPZA0N,undefined,5885864dbebc58b0fe92b09302771c25,YPHHPZA0N,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093027714f0,0C9TBS9TZ,undefined,5885864dbebc58b0fe92b0930276fce5,0C9TBS9TZ,15,UCNE
5885864dbebc58b0fe92b09302735815,WH5GDACG2,undefined,5885864dbebc58b0fe92b093027312be,WH5GDACG2,15,UCNE
5885864dbebc58b0fe92b0930276e26c,NG1BEFGG0,undefined,5885864dbebc58b0fe92b093027657d2,NG1BEFGG0,18,"Casa Abierta"
5885864dbebc58b0fe92b093027648b8,BX397MHF~,undefined,5885864dbebc58b0fe92b0930275efc7,BX397MHF~,,
5885864dbebc58b0fe92b0930275d0c9,7ZA49CPV9,undefined,5885864dbebc58b0fe92b0930275b3a4,7ZA49CPV9,18,"Casa Abierta"
5885864dbebc58b0fe92b09302753b9f,CZM5AYVXA,undefined,5885864dbebc58b0fe92b0930274b17d,CZM5AYVXA,15,UCNE
5885864dbebc58b0fe92b0930275a8cf,WFH861T24,undefined,5885864dbebc58b0fe92b09302758155,WFH861T24,18,"Casa Abierta"
5885864dbebc58b0fe92b0930274dcb1,0Q6QWND9S,undefined,5885864dbebc58b0fe92b0930274a6b2,0Q6QWND9S,38,"Accion Callejera"
5885864dbebc58b0fe92b0930273b5c5,9BG9YNGMZ,undefined,5885864dbebc58b0fe92b09302736a68,9BG9YNGMZ,15,UCNE
5885864dbebc58b0fe92b093027453d7,ZZ44DN038,undefined,5885864dbebc58b0fe92b0930273bff0,ZZ44DN038,18,"Casa Abierta"
5885864dbebc58b0fe92b09302734b7b,YJ6YEM076,undefined,5885864dbebc58b0fe92b0930272f8e9,YJ6YEM076,18,"Casa Abierta"
5885864dbebc58b0fe92b093027458e3,4F81Q5TRM,undefined,5885864dbebc58b0fe92b09302737312,4F81Q5TRM,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302723257,63SDZT1C4,undefined,5885864dbebc58b0fe92b0930271eab2,63SDZT1C4,,
5885864dbebc58b0fe92b0930270b382,DV3ENXY7P,undefined,5885864dbebc58b0fe92b09302706854,DV3ENXY7P,,
5885864dbebc58b0fe92b093027054d6,869GAG280,undefined,5885864dbebc58b0fe92b09302704b86,869GAG280,18,"Casa Abierta"
5885864dbebc58b0fe92b09302700f9f,4S7GBRFN5,undefined,5885864dbebc58b0fe92b093026f9f23,4S7GBRFN5,,
5885864dbebc58b0fe92b093026f5da6,2K19AE27Z,undefined,5885864dbebc58b0fe92b093026f29fb,2K19AE27Z,18,"Casa Abierta"
5885864dbebc58b0fe92b093026ebc25,GJ5626KDT,undefined,5885864dbebc58b0fe92b093026e1e47,GJ5626KDT,18,"Casa Abierta"
5885864dbebc58b0fe92b093026c8e78,AYTHJGXFW,undefined,5885864dbebc58b0fe92b093026c4d78,AYTHJGXFW,18,"Casa Abierta"
5885864dbebc58b0fe92b0930268b333,4KGPBW0MA,undefined,5885864dbebc58b0fe92b09302688d16,4KGPBW0MA,15,UCNE
5885864dbebc58b0fe92b093026826aa,NFEQK2VTM,undefined,5885864dbebc58b0fe92b0930267f1a3,NFEQK2VTM,15,UCNE
5885864dbebc58b0fe92b093026bbc1b,6AD5CDMMQ,undefined,5885864dbebc58b0fe92b09302ff7c22,6AD5CDMMQ,23,Caminante
5885864dbebc58b0fe92b093026c0cae,GDD3A9P9D,undefined,5885864dbebc58b0fe92b093026bc1bb,GDD3A9P9D,18,"Casa Abierta"
5885864dbebc58b0fe92b09302674c2a,N9RM06E3K,undefined,5885864dbebc58b0fe92b0930267228d,N9RM06E3K,15,UCNE
5885864dbebc58b0fe92b093026a034c,5DPPEDMVH,undefined,5885864dbebc58b0fe92b09302698f21,5DPPEDMVH,15,UCNE
5885864dbebc58b0fe92b09302697713,7KWKAM5R1,undefined,5885864dbebc58b0fe92b093026941bc,7KWKAM5R1,18,"Casa Abierta"
5885864dbebc58b0fe92b09302694004,05GW81XME,undefined,5885864dbebc58b0fe92b0930269088d,05GW81XME,15,UCNE
5885864dbebc58b0fe92b093026557dd,DJT7XJJJN,undefined,5885864dbebc58b0fe92b0930264fa96,DJT7XJJJN,15,UCNE
5885864dbebc58b0fe92b0930268f4d7,7R7QFXQGA,undefined,5885864dbebc58b0fe92b09302689c88,7R7QFXQGA,18,"Casa Abierta"
5885864dbebc58b0fe92b093026894fd,MYWYQ9S36,undefined,5885864dbebc58b0fe92b093026873f5,MYWYQ9S36,15,UCNE
5885864dbebc58b0fe92b09302648b95,K88S3K09T,undefined,5885864dbebc58b0fe92b09302641d49,K88S3K09T,15,UCNE
5885864dbebc58b0fe92b09302687230,BTZRN9JQ*,undefined,5885864dbebc58b0fe92b09302682ad3,BTZRN9JQ*,,
5885864dbebc58b0fe92b09302638ea4,9Y3JMNRN6,undefined,5885864dbebc58b0fe92b093026384fe,9Y3JMNRN6,15,UCNE
5885864dbebc58b0fe92b0930267e441,22P4S72VY,undefined,5885864dbebc58b0fe92b09302675bbc,22P4S72VY,15,UCNE
5885864dbebc58b0fe92b093026798c2,YKKNSQ027,undefined,5885864dbebc58b0fe92b09302675866,YKKNSQ027,18,"Casa Abierta"
5885864dbebc58b0fe92b0930262de12,ZZ9C6KAB8,undefined,5885864dbebc58b0fe92b09302622d9c,ZZ9C6KAB8,15,UCNE
5885864dbebc58b0fe92b09302671712,H3RRR1KTV,undefined,5885864dbebc58b0fe92b0930266f7d5,H3RRR1KTV,15,UCNE
5885864dbebc58b0fe92b0930266eb6a,FNS4RDSCS,undefined,5885864dbebc58b0fe92b09302669c4d,FNS4RDSCS,18,"Casa Abierta"
5885864dbebc58b0fe92b0930265a8e7,DE85BQ37Z,undefined,5885864dbebc58b0fe92b09302656efe,DE85BQ37Z,15,UCNE
5885864dbebc58b0fe92b0930266027d,92YSV3YCY,undefined,5885864dbebc58b0fe92b0930265b6eb,92YSV3YCY,15,UCNE
5885864dbebc58b0fe92b093026217ff,GH5RBYRJV,undefined,5885864dbebc58b0fe92b093026206ea,GH5RBYRJV,15,UCNE
5885864dbebc58b0fe92b0930261a350,NFMGC1XK2,undefined,5885864dbebc58b0fe92b09302618306,NFMGC1XK2,15,UCNE
5885864dbebc58b0fe92b093026372da,HTSH7XDKZ,undefined,5885864dbebc58b0fe92b09302627389,HTSH7XDKZ,15,UCNE
5885864dbebc58b0fe92b0930264d5e4,0SZ1B9WNZ,undefined,5885864dbebc58b0fe92b093026479d9,0SZ1B9WNZ,23,Caminante
5885864dbebc58b0fe92b093026116d3,C88AT59Z=,undefined,5885864dbebc58b0fe92b0930260cd42,C88AT59Z=,15,UCNE
5885864dbebc58b0fe92b09302602e1a,5HQ3P4KT9,undefined,5885864dbebc58b0fe92b09302600d1d,5HQ3P4KT9,15,UCNE
5885864dbebc58b0fe92b093025f7809,G7J77VHK3,undefined,5885864dbebc58b0fe92b093025f36bb,G7J77VHK3,15,UCNE
5885864dbebc58b0fe92b0930260c328,9K469VX5Z,undefined,5885864dbebc58b0fe92b093026067de,9K469VX5Z,15,UCNE
5885864dbebc58b0fe92b093025d334f,YNGYBK62U,undefined,5885864dbebc58b0fe92b093025d0575,YNGYBK62U,15,UCNE
5885864dbebc58b0fe92b093025d0545,CT8DREPAJ,undefined,5885864dbebc58b0fe92b093025cc0b7,CT8DREPAJ,15,UCNE
5885864dbebc58b0fe92b093025cb3d1,988HCT0T8,undefined,5885864dbebc58b0fe92b093025c7c95,988HCT0T8,15,UCNE
5885864dbebc58b0fe92b093025c6cb3,X9ZJ750GM,undefined,5885864dbebc58b0fe92b093025c4602,X9ZJ750GM,15,UCNE
5885864dbebc58b0fe92b093025c3c20,435Z2KEN2,undefined,5885864dbebc58b0fe92b093025c1c57,435Z2KEN2,15,UCNE
5885864dbebc58b0fe92b093025bc803,GJ6JAJJG9,undefined,5885864dbebc58b0fe92b093025b9e01,GJ6JAJJG9,15,UCNE
5885864dbebc58b0fe92b093025b5d48,WYAVGT57Y,undefined,5885864dbebc58b0fe92b093025b11d8,WYAVGT57Y,15,UCNE
5885864dbebc58b0fe92b093025ab567,HS6K30GBD,undefined,5885864dbebc58b0fe92b093025aa223,HS6K30GBD,15,UCNE
5885864dbebc58b0fe92b0930259a7bd,D1AEYD7Z7,undefined,5885864dbebc58b0fe92b09302599b06,D1AEYD7Z7,15,UCNE
5885864dbebc58b0fe92b0930256d1e7,E8MGZYAPG,undefined,5885864dbebc58b0fe92b0930256c208,E8MGZYAPG,15,UCNE
5885864dbebc58b0fe92b0930253c538,T8RYHCF15,undefined,5885864dbebc58b0fe92b093025396b2,T8RYHCF15,15,UCNE
5885864dbebc58b0fe92b093025373d7,DKZ759H9H,undefined,5885864dbebc58b0fe92b0930253538e,DKZ759H9H,15,UCNE
5885864dbebc58b0fe92b09302522d43,MH4C5J70K,undefined,5885864dbebc58b0fe92b0930251e56d,MH4C5J70K,15,UCNE
5885864dbebc58b0fe92b0930251b319,XPZ9BE9R=,undefined,5885864dbebc58b0fe92b09302518b2f,XPZ9BE9R=,15,UCNE
5885864dbebc58b0fe92b093024d4681,M7FXS7A5E,undefined,5885864dbebc58b0fe92b093024d3be8,M7FXS7A5E,15,UCNE
5885864dbebc58b0fe92b093024d0e40,0JVBG09S6,undefined,5885864dbebc58b0fe92b093024cfbc5,0JVBG09S6,15,UCNE
5885864dbebc58b0fe92b093024cbd58,56HV8D6S9,undefined,5885864dbebc58b0fe92b093024caea5,56HV8D6S9,15,UCNE
5885864dbebc58b0fe92b093024c3351,VZJ46WY76,undefined,5885864dbebc58b0fe92b093024bf731,VZJ46WY76,15,UCNE
5885864dbebc58b0fe92b09302409af1,KD78K4YYY,undefined,5885864dbebc58b0fe92b0930240896f,KD78K4YYY,15,UCNE
5885864dbebc58b0fe92b093023fae98,GF88BTG1F,undefined,5885864dbebc58b0fe92b093023f64ff,GF88BTG1F,15,UCNE
5885864dbebc58b0fe92b093023f188e,XG8E068ZA,undefined,5885864dbebc58b0fe92b093023ec6bc,XG8E068ZA,15,UCNE
5885864dbebc58b0fe92b093023ea75c,VT0HYB02~,undefined,5885864dbebc58b0fe92b093023e88ff,VT0HYB02~,15,UCNE
5885864dbebc58b0fe92b093023d3a34,K1KRKAQ29,undefined,5885864dbebc58b0fe92b093023d13c8,K1KRKAQ29,15,UCNE
5885864dbebc58b0fe92b093023c5cfd,B88TDP8W6,undefined,5885864dbebc58b0fe92b093023c5401,B88TDP8W6,15,UCNE
5885864dbebc58b0fe92b093023c48ed,R3RGW7RY6,undefined,5885864dbebc58b0fe92b093023c3128,R3RGW7RY6,15,UCNE
5885864dbebc58b0fe92b093023c1d5a,7RWTTBBT*,undefined,5885864dbebc58b0fe92b093023c128f,7RWTTBBT*,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023b63e3,AZ3N59CNZ,undefined,5885864dbebc58b0fe92b093023b5c05,AZ3N59CNZ,15,UCNE
5885864dbebc58b0fe92b093023a7c0c,YC6MAT57D,undefined,5885864dbebc58b0fe92b093023a6fd9,YC6MAT57D,15,UCNE
5885864dbebc58b0fe92b093023a1e23,451K4JR8R,undefined,5885864dbebc58b0fe92b09302399c5a,451K4JR8R,15,UCNE
5885864dbebc58b0fe92b093023b7606,KWF2XFY25,undefined,5885864dbebc58b0fe92b093023b6962,KWF2XFY25,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023997a2,FS2XWBY83,undefined,91cdecde33731a3c0cbbaa6c19cb7c88,FS2XWBY83,15,"Universidad Católica Nordestana - UCNE"
5885864dbebc58b0fe92b093023997a2,FS2XWBY83,undefined,5885864dbebc58b0fe92b09302397fe2,FS2XWBY83,15,UCNE
5885864dbebc58b0fe92b093023b53a9,G9YJSB3C2,undefined,5885864dbebc58b0fe92b093023ab677,G9YJSB3C2,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023ab5c8,VBG2NNPVN,undefined,5885864dbebc58b0fe92b093023a858f,VBG2NNPVN,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023a60a1,GG51JPKQS,undefined,5885864dbebc58b0fe92b093023a2869,GG51JPKQS,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023a189e,069Q4ZBJP,undefined,5885864dbebc58b0fe92b0930239a3a6,069Q4ZBJP,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023963a1,E22DNWAX*,undefined,5885864dbebc58b0fe92b0930239437f,E22DNWAX*,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302393426,WASC4XXA0,undefined,5885864dbebc58b0fe92b09302392477,WASC4XXA0,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023915ba,PPPFG1F8$,undefined,5885864dbebc58b0fe92b09302390f7b,PPPFG1F8$,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930238e0fe,2DNHMWY5Z,undefined,5885864dbebc58b0fe92b09302e65c15,2DNHMWY5Z,4,"Profamilia (Santo Domingo#Santo Domingo Norte)"
5885864dbebc58b0fe92b093023860bd,83JVKG8Y6,undefined,5885864dbebc58b0fe92b093023858cb,83JVKG8Y6,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023803cf,F0GXGYK72,undefined,5885864dbebc58b0fe92b093023752c7,F0GXGYK72,15,UCNE
5885864dbebc58b0fe92b09302374c81,ZWGF2YVMS,undefined,5885864dbebc58b0fe92b0930236af29,ZWGF2YVMS,15,UCNE
5885864dbebc58b0fe92b09302382625,VHDDC1H6M,undefined,5885864dbebc58b0fe92b0930237e087,VHDDC1H6M,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930237df59,JR7BM1186,undefined,5885864dbebc58b0fe92b09302375593,JR7BM1186,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302374531,NHDT87PG8,undefined,5885864dbebc58b0fe92b0930236ce90,NHDT87PG8,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930236ac71,KR3ZCVE0U,undefined,5885864dbebc58b0fe92b0930236a643,KR3ZCVE0U,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302362eb1,5343N73M8,undefined,5885864dbebc58b0fe92b093023621bb,5343N73M8,15,UCNE
5885864dbebc58b0fe92b0930235df1b,GZ6XQJKP1,undefined,5885864dbebc58b0fe92b0930235aecb,GZ6XQJKP1,15,UCNE
5885864dbebc58b0fe92b093023681db,V1X54PQ0M,undefined,5885864dbebc58b0fe92b09302364b7f,V1X54PQ0M,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b09302359a46,4V8NR1G6V,undefined,5885864dbebc58b0fe92b093023555a8,4V8NR1G6V,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b093023505a0,3V1THDVXZ,undefined,5885864dbebc58b0fe92b0930234e215,3V1THDVXZ,4,"Profamilia (Santo Domingo/Santo Domingo Norte)"
5885864dbebc58b0fe92b0930234be49,TZDV029SJ,undefined,5885864dbebc58b0fe92b0930234b7d0,TZDV029SJ,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b0930234b447,P51PW23DR,undefined,5885864dbebc58b0fe92b0930234ac4c,P51PW23DR,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b0930234a2fa,B148K5E3Q,undefined,5885864dbebc58b0fe92b09302348d27,B148K5E3Q,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b09302347686,8EJK9P8FV,undefined,5885864dbebc58b0fe92b09302336d44,8EJK9P8FV,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b09302335b0b,F1EM0905Q,undefined,5885864dbebc58b0fe92b0930233551f,F1EM0905Q,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b09302333007,05FKZ9RG3,undefined,5885864dbebc58b0fe92b09302329fc3,05FKZ9RG3,10,"IDDI (Puerto Plata)"
5885864dbebc58b0fe92b09302329683,819Z56B6W,undefined,5885864dbebc58b0fe92b0930232916f,819Z56B6W,15,UCNE
5885864dbebc58b0fe92b09302321d56,7GKDY3DMS,undefined,5885864dbebc58b0fe92b09302320099,7GKDY3DMS,15,UCNE
5885864dbebc58b0fe92b0930231f31b,4NCZJ3B5B,undefined,5885864dbebc58b0fe92b0930231ef77,4NCZJ3B5B,15,UCNE
5885864dbebc58b0fe92b0930231edc6,BZP5WAM7*,undefined,5885864dbebc58b0fe92b0930231ded7,BZP5WAM7*,15,UCNE
5885864dbebc58b0fe92b09302317fac,TZC41FNXC,undefined,5885864dbebc58b0fe92b09302316594,TZC41FNXC,15,UCNE
5885864dbebc58b0fe92b0930230db7a,WFD1VTQEE,undefined,5885864dbebc58b0fe92b0930230a7f2,WFD1VTQEE,15,UCNE
5885864dbebc58b0fe92b093022e0890,HYJ5ZF4C1,undefined,5885864dbebc58b0fe92b093022dfb89,HYJ5ZF4C1,15,UCNE
5885864dbebc58b0fe92b093022fe19f,8GD2ZYK4W,undefined,5885864dbebc58b0fe92b093022fd0f2,8GD2ZYK4W,15,UCNE
5885864dbebc58b0fe92b093022d7ac2,R5PSWY89Z,undefined,5885864dbebc58b0fe92b093022d343b,R5PSWY89Z,15,UCNE
